Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
11-05-2013,0.4,EQ,1495.9,1495,1495,1486.1,1486.7,1489.65,1489.61,28017,4.17E+12,1332,7793,0.2782
13-05-2013,0.4,EQ,1489.65,1480,1481,1445.7,1451.6,1451.6,1459.89,931249,1.36E+14,77054,661662,0.7105
14-05-2013,0.4,EQ,1451.6,1455.1,1470.55,1443.75,1458,1457.95,1460.07,1125050,1.64E+14,76618,812191,0.7219
15-05-2013,0.4,EQ,1457.95,1458.1,1477.2,1450,1462,1471.55,1462.78,1782963,2.61E+14,73380,1359379,0.7624
16-05-2013,0.4,EQ,1471.55,1469,1469,1447.45,1455.8,1454.05,1453.49,1207826,1.76E+14,69868,947086,0.7841
17-05-2013,0.4,EQ,1454.05,1455,1478.5,1454.1,1469.05,1473.8,1468.14,1450100,2.13E+14,70270,1070480,0.7382
20-05-2013,0.4,EQ,1473.8,1471.25,1478,1461,1477.7,1472.4,1467.92,692752,1.02E+14,44647,484543,0.6994
21-05-2013,0.4,EQ,1472.4,1465,1502,1465,1493,1492.85,1493.43,949216,1.42E+14,64722,588862,0.6204
22-05-2013,0.4,EQ,1492.85,1498,1509.15,1492.3,1496.7,1498.4,1499.31,923472,1.38E+14,63862,645025,0.6985
23-05-2013,0.4,EQ,1498.4,1495,1526.75,1478.35,1496,1492.7,1499.76,1531981,2.30E+14,74633,1044554,0.6818
24-05-2013,0.4,EQ,1492.7,1500,1502.95,1463.6,1472,1469.55,1475.82,793306,1.17E+14,33979,449921,0.5671
27-05-2013,0.4,EQ,1469.55,1469.5,1500,1460,1490.55,1498,1488.71,1011932,1.51E+14,59991,745372,0.7366
28-05-2013,0.4,EQ,1498,1498,1516.5,1490.3,1514.9,1514.1,1504.57,700127,1.05E+14,41250,478425,0.6833
29-05-2013,0.4,EQ,1514.1,1516,1527.5,1485.1,1495,1497.35,1506.63,726019,1.09E+14,45348,372681,0.5133
30-05-2013,0.4,EQ,1497.35,1500,1512,1487,1508,1499.4,1500.02,1204173,1.81E+14,38970,868076,0.7209
31-05-2013,0.4,EQ,1499.4,1491,1509.25,1476.75,1501,1498.45,1497.66,964934,1.45E+14,51533,676494,0.7011
03-06-2013,0.4,EQ,1498.45,1504,1507,1457.1,1470,1469.4,1473.07,1548806,2.28E+14,82050,1250465,0.8074
04-06-2013,0.4,EQ,1469.4,1460,1473.9,1450.15,1464,1465.35,1462.21,652660,9.54E+13,31601,361861,0.5544
05-06-2013,0.4,EQ,1465.35,1461.1,1472.65,1452.7,1472.4,1467.8,1464.41,864338,1.27E+14,51676,480142,0.5555
06-06-2013,0.4,EQ,1467.8,1453.7,1478.5,1452.05,1472,1470.75,1469.36,1270226,1.87E+14,61001,878236,0.6914
07-06-2013,0.4,EQ,1470.75,1470.1,1539,1468,1522.6,1518.95,1514.43,1775422,2.69E+14,94737,981161,0.5526
